0   ,   0   ,   1
-1   ,   -1   ,   1
-2   ,   -1   ,   1
-3   ,   0   ,   1
-4   ,   -1   ,   1
-3   ,   -2   ,   1
-2   ,   -2   ,   1
-1   ,   -2   ,   1
0   ,   -2   ,   1
1   ,   -1   ,   1
1   ,   3   ,   1
3   ,   3   ,   1
3   ,   4   ,   1
-2   ,   4   ,   1
-2   ,   3   ,   1
0   ,   3   ,   1
0   ,   0   ,   -1
-1   ,   -1   ,   -1
-2   ,   -1   ,   -1
-3   ,   0   ,   -1
-4   ,   -1   ,   -1
-3   ,   -2   ,   -1
-2   ,   -2   ,   -1
-1   ,   -2   ,   -1
0   ,   -2   ,   -1
1   ,   -1   ,   -1
1   ,   3   ,   -1
3   ,   3   ,   -1
3   ,   4   ,   -1
-2   ,   4   ,   -1
-2   ,   3   ,   -1
0   ,   3   ,   -1
0.9848521   ,   0.08611965   ,   -0.150498   ,   0
-0.150498   ,   0.855622   ,   -0.4952387   ,   0
0.08611965   ,   0.5103865   ,   0.855622   ,   0
0   ,   0   ,   0   ,   1
-0.150498   ,   -0.4952387   ,   0.855622
-1.22147   ,   -1.200363   ,   0.2591158
-2.206322   ,   -1.049865   ,   0.1729962
-3.105054   ,   -0.04374455   ,   0.597263
-4.176026   ,   -0.7488685   ,   0.0007568598
-3.277294   ,   -1.754989   ,   -0.42351
-2.292442   ,   -1.905487   ,   -0.3373904
-1.30759   ,   -2.055985   ,   -0.2512707
-0.3227373   ,   -2.206483   ,   -0.1651511
0.7482345   ,   -1.501359   ,   0.4313551
1.092713   ,   1.921129   ,   2.472901
3.062417   ,   1.620133   ,   2.645141
3.148537   ,   2.475755   ,   3.155527
-1.775724   ,   3.228245   ,   2.724929
-1.861843   ,   2.372623   ,   2.214542
0.1078609   ,   2.071627   ,   2.386782
0.150498   ,   0.4952387   ,   -0.855622
-0.9204738   ,   -0.2098853   ,   -1.452128
-1.905326   ,   -0.05938721   ,   -1.538248
-2.804058   ,   0.9467328   ,   -1.113981
-3.87503   ,   0.2416089   ,   -1.710487
-2.976298   ,   -0.7645112   ,   -2.134754
-1.991446   ,   -0.9150092   ,   -2.048634
-1.006593   ,   -1.065507   ,   -1.962515
-0.02174126   ,   -1.216005   ,   -1.876395
1.049231   ,   -0.5108814   ,   -1.279889
1.393709   ,   2.911607   ,   0.7616572
3.363413   ,   2.61061   ,   0.9338965
3.449533   ,   3.466233   ,   1.444283
-1.474728   ,   4.218723   ,   1.013685
-1.560847   ,   3.363101   ,   0.5032983
0.408857   ,   3.062105   ,   0.6755376
0   ,   0   ,   1
-1   ,   -1   ,   1
-2   ,   -1   ,   1
-3   ,   0   ,   1
-4   ,   -1   ,   1
-3   ,   -2   ,   1
-2   ,   -2   ,   1
-1   ,   -2   ,   1
0   ,   -2   ,   1
1   ,   -1   ,   1
1   ,   3   ,   1
3   ,   3   ,   1
3   ,   4   ,   1
-2   ,   4   ,   1
-2   ,   3   ,   1
0   ,   3   ,   1
0   ,   0   ,   -1
-1   ,   -1   ,   -1
-2   ,   -1   ,   -1
-3   ,   0   ,   -1
-4   ,   -1   ,   -1
-3   ,   -2   ,   -1
-2   ,   -2   ,   -1
-1   ,   -2   ,   -1
0   ,   -2   ,   -1
1   ,   -1   ,   -1
1   ,   3   ,   -1
3   ,   3   ,   -1
3   ,   4   ,   -1
-2   ,   4   ,   -1
-2   ,   3   ,   -1
0   ,   3   ,   -1
0.9848521   ,   0.08611965   ,   -0.150498   ,   0
-0.150498   ,   0.855622   ,   -0.4952387   ,   0
0.08611965   ,   0.5103865   ,   0.855622   ,   0
0   ,   0   ,   0   ,   1
-0.150498   ,   -0.4952387   ,   0.855622
-1.22147   ,   -1.200363   ,   0.2591158
-2.206322   ,   -1.049865   ,   0.1729962
-3.105054   ,   -0.04374455   ,   0.597263
-4.176026   ,   -0.7488685   ,   0.0007568598
-3.277294   ,   -1.754989   ,   -0.42351
-2.292442   ,   -1.905487   ,   -0.3373904
-1.30759   ,   -2.055985   ,   -0.2512707
-0.3227373   ,   -2.206483   ,   -0.1651511
0.7482345   ,   -1.501359   ,   0.4313551
1.092713   ,   1.921129   ,   2.472901
3.062417   ,   1.620133   ,   2.645141
3.148537   ,   2.475755   ,   3.155527
-1.775724   ,   3.228245   ,   2.724929
-1.861843   ,   2.372623   ,   2.214542
0.1078609   ,   2.071627   ,   2.386782
0.150498   ,   0.4952387   ,   -0.855622
-0.9204738   ,   -0.2098853   ,   -1.452128
-1.905326   ,   -0.05938721   ,   -1.538248
-2.804058   ,   0.9467328   ,   -1.113981
-3.87503   ,   0.2416089   ,   -1.710487
-2.976298   ,   -0.7645112   ,   -2.134754
-1.991446   ,   -0.9150092   ,   -2.048634
-1.006593   ,   -1.065507   ,   -1.962515
-0.02174126   ,   -1.216005   ,   -1.876395
1.049231   ,   -0.5108814   ,   -1.279889
1.393709   ,   2.911607   ,   0.7616572
3.363413   ,   2.61061   ,   0.9338965
3.449533   ,   3.466233   ,   1.444283
-1.474728   ,   4.218723   ,   1.013685
-1.560847   ,   3.363101   ,   0.5032983
0.408857   ,   3.062105   ,   0.6755376
